bin_name,completeness,contamination,group,coding_density,contig_N50,average_gene_length,genome_size,GC_content,total_coding_sequences,classification,fastani_reference,fastani_reference_radius,fastani_taxonomy,fastani_ani,fastani_af,closest_placement_reference,closest_placement_radius,closest_placement_taxonomy,closest_placement_ani,closest_placement_af,pplacer_taxonomy,classification_method,note,"other_related_references(genome_id,species_name,radius,ANI,AF)",msa_percent,translation_table,red_value,warnings
old_originals_METABAT__139-contigs,90.32,4.45,1_good_quality,0.886,14751,299.6418893,5235146,0.44,5166,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora sphenoides_A,GCA_900105215.1,96.8556,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora sphenoides_A,97.25,0.901,GCA_900105215.1,96.8556,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora sphenoides_A,97.25,0.901,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__,taxonomic classification defined by topology and ANI,topological placement and ANI have congruent species assignments,"GCF_900105615.1, s__Lacrimispora sphenoides, 96.8556, 96.7, 0.859; GCA_002365025.1, s__Lacrimispora sp002365025, 95.9912, 95.8, 0.739; GCA_002367105.1, s__Lacrimispora sp002367105, 95.0, 93.97, 0.788; GCF_002797975.1, s__Lacrimispora celerecrescens, 95.0, 93.73, 0.824; GCF_000732605.1, s__Lacrimispora celerecrescens_B, 95.0, 91.35, 0.77; GCA_002429965.1, s__Lacrimispora sp002429965, 95.0, 89.76, 0.709; GCA_001312405.1, s__Lacrimispora sp001312405, 95.0, 88.38, 0.655; GCA_902363835.1, s__Lacrimispora sp902363835, 95.0, 85.66, 0.689; GCF_000526995.1, s__Lacrimispora indolis, 95.0, 85.59, 0.72; GCF_000144625.1, s__Lacrimispora saccharolytica, 95.0, 84.06, 0.586; GCF_900155545.1, s__Lacrimispora sp900155545, 95.0, 81.7, 0.444; GCA_002389905.1, s__Lacrimispora sp002389905, 95.0, 80.04, 0.354; GCA_905215155.1, s__Lacrimispora sp905215155, 95.0, 79.47, 0.358; GCA_902363735.1, s__Lacrimispora sp902363735, 95.0, 79.25, 0.308; GCF_003432035.1, s__Lacrimispora indica, 95.0, 79.22, 0.285; GCF_000526575.1, s__Lacrimispora sp000526575, 95.0, 79.17, 0.27; GCF_000687555.1, s__Lacrimispora aerotolerans, 95.0, 79.17, 0.276; GCF_002934545.1, s__Lacrimispora xylanolytica, 95.0, 79.17, 0.295; GCA_009712635.1, s__Lacrimispora sp009712635, 95.0, 79.07, 0.297; GCF_013036995.1, s__Lacrimispora xylanolytica_A, 95.0, 79.02, 0.279; GCA_017084465.1, s__Lacrimispora xylanolytica_B, 95.0, 79.01, 0.302; GCF_900205965.1, s__Lacrimispora amygdalina_A, 95.0, 78.96, 0.283; GCA_015057715.1, s__Lacrimispora sp015057715, 95.0, 78.92, 0.272; GCA_015057705.1, s__Lacrimispora sp015057705, 95.0, 78.91, 0.267; GCA_015057775.1, s__Lacrimispora sp015057775, 95.0, 78.86, 0.256; GCF_007115105.1, s__Lacrimispora sp007115105, 95.0, 78.81, 0.276; GCF_003609635.1, s__Lacrimispora algidixylanolytica, 95.0, 78.71, 0.243; GCA_002478865.1, s__Lacrimispora sp002478865, 95.0, 78.45, 0.242; GCF_003833015.1, s__Lacrimispora sp003833015, 95.0, 78.39, 0.224; GCA_002409995.1, s__Lacrimispora sp002409995, 95.0, 77.81, 0.168",74.15,11,N/A,Genome has more than 10.8% of markers with multiple hits
old_originals_METABAT__437-contigs,93.94,4.67,1_good_quality,0.882,42762,351.1822186,4337223,0.4,3633,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp002482385,GCA_002482385.1,95,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp002482385,98.76,0.883,GCA_002482385.1,95,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp002482385,98.76,0.883,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__,taxonomic classification defined by topology and ANI,topological placement and ANI have congruent species assignments,"GCF_000213555.1, s__Dysgonomonas gadei, 95.0, 90.63, 0.801; GCA_900079725.1, s__Dysgonomonas sp900079725, 95.0, 89.79, 0.739; GCF_016652235.1, s__Dysgonomonas sp016652235, 95.0, 78.47, 0.224; GCF_000711235.1, s__Dysgonomonas sp000711235, 95.0, 78.35, 0.319; GCF_004569505.1, s__Dysgonomonas sp900079735, 95.0, 78.14, 0.181; GCF_014196915.1, s__Dysgonomonas hofstadii, 95.0, 77.74, 0.213; GCA_002409595.1, s__Dysgonomonas sp002409595, 95.0, 77.62, 0.237; GCF_001261735.1, s__Dysgonomonas sp001261735, 95.0, 77.33, 0.179; GCF_010501055.1, s__Dysgonomonas sp010501055, 95.0, 77.32, 0.218; GCA_900556485.1, s__Dysgonomonas sp900556485, 95.0, 77.27, 0.183; GCF_000213575.1, s__Dysgonomonas mossii, 95.0, 77.18, 0.185; GCF_011039205.1, s__Dysgonomonas sp011039205, 95.0, 77.03, 0.129; GCF_900343125.1, s__Dysgonomonas sp900343125, 95.0, 77.0, 0.15; GCF_900128985.1, s__Dysgonomonas macrotermitis, 95.0, 76.98, 0.08; GCF_010501105.1, s__Dysgonomonas sp010501105, 95.0, 76.97, 0.181; GCF_010501075.1, s__Dysgonomonas sp010501075, 95.0, 76.71, 0.089; GCF_010501095.1, s__Dysgonomonas sp010501095, 95.0, 76.44, 0.066; GCF_010501065.1, s__Dysgonomonas sp010501065, 95.0, 76.42, 0.081; GCF_000426485.1, s__Dysgonomonas capnocytophagoides, 95.0, 76.38, 0.086; GCF_001261715.1, s__Dysgonomonas sp001261715, 95.0, 76.33, 0.059; GCF_900240225.1, s__Dysgonomonas massiliensis, 95.0, 76.26, 0.065; GCF_011299555.1, s__Dysgonomonas sp011299555, 95.0, 76.23, 0.059; GCF_003201355.1, s__Dysgonomonas alginatilytica, 95.0, 76.04, 0.079; GCA_003523545.1, s__Dysgonomonas sp003523545, 95.0, 75.9, 0.071",78.16,11,N/A,N/A
crabs_bin.53,97.29,4.92,1_good_quality,0.903,65495,331.8249473,4700912,0.71,4273,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__SZUA-35;g__CADEDH01;s__,N/A,N/A,N/A,N/A,N/A,GCA_902826025.1,95,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__SZUA-35;g__CADEDH01;s__CADEDH01 sp902826025,78.11,0.416,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__SZUA-35;g__CADEDH01;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,N/A,82.98,11,0.88012,N/A
Tuerk_Half_DAS_TuerkHalves_maxbin.370_sub,93.21,2.44,2_refined,0.932,13788,297.26991,0.46,2549,None,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Parachlamydiaceae;g__;s__,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Parachlamydiaceae;g__;s__,taxonomic novelty determined using RED,classification based on placement in class-level tree,N/A,77.64,11,0.85353,N/A
crabs_bin.498,93.34,4.53,2_refined,0.892,21822,336.258589,4239118,0.46,3755,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Mangrovibacterium;s__,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Mangrovibacterium;s__,taxonomic novelty determined using RED,classification based on placement in class-level tree,N/A,82.51,11,0.93076,N/A
Tuerk_Half_DAS_TuerkHalves_bin.158,96.1,4.95,2_refined,0.906,28859,310.610006,3198868,0.65,3118,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brevilactibacter;s__,N/A,N/A,N/A,N/A,N/A,GCA_014858005.1,95,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brevilactibacter;s__Brevilactibacter sp014858005,77.69,0.169,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brevilactibacter;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,"GCA_016711325.1, s__Brevilactibacter sp016711325, 95.0, 77.43, 0.147; GCF_011393335.1, s__Brevilactibacter coleopterorum, 95.0, 77.41, 0.175; GCF_017569205.1, s__Brevilactibacter sp014164685, 95.0, 77.41, 0.149; GCF_004126535.1, s__Brevilactibacter flavus, 95.0, 77.33, 0.127; GCF_004324755.1, s__Brevilactibacter sinopodophylli, 95.0, 77.2, 0.175; GCA_012838755.1, s__Brevilactibacter sp012838755, 95.0, 76.97, 0.172",93.31,11,0.95796,N/A
old_originals_METABAT__338-contigs,95.17,5.12,2_refined,0.908,23949,301.797391,4882789,0.64,4906,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__,N/A,N/A,N/A,N/A,N/A,GCF_018860165.1,95,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus sp018860165,81.34,0.467,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,"GCF_900110285.1, s__Paracoccus alcaliphilus, 95.0, 80.95, 0.408; GCF_003709565.1, s__Paracoccus siganidrum, 95.0, 80.71, 0.444; GCA_002294185.1, s__Paracoccus sp002294185, 95.0, 80.54, 0.525; GCF_900111675.1, s__Paracoccus homiensis, 95.0, 80.45, 0.457; GCF_003007735.2, s__Paracoccus marinus_A, 95.0, 80.39, 0.409; GCF_900631945.1, s__Paracoccus haematequi, 95.0, 80.37, 0.437; GCF_017744015.1, s__Paracoccus sp002732665, 95.0, 80.24, 0.423; GCF_007096355.1, s__Paracoccus sp007096355, 95.0, 80.2, 0.423; GCF_004335005.1, s__Paracoccus sp004335005, 95.0, 80.16, 0.387; GCF_014642735.1, s__Paracoccus acridae, 95.0, 80.1, 0.422; GCF_017315735.1, s__Paracoccus sp017315735, 95.0, 80.04, 0.463; GCF_003594815.1, s__Paracoccus aestuarii, 95.0, 80.01, 0.455; GCF_016629665.1, s__Paracoccus caeni, 95.0, 79.97, 0.399; GCF_004310345.1, s__Paracoccus subflavus, 95.0, 79.93, 0.472; GCF_009708075.1, s__Paracoccus lichenicola, 95.0, 79.89, 0.469; GCF_005048265.1, s__Paracoccus hibiscisoli, 95.0, 79.89, 0.434; GCF_003697785.1, s__Paracoccus alkanivorans, 95.0, 79.87, 0.388; GCF_000763905.1, s__Paracoccus halophilus, 95.0, 79.84, 0.407; GCF_900188295.1, s__Paracoccus sediminis, 95.0, 79.78, 0.452; GCF_017356265.1, s__Paracoccus fontiphilus, 95.0, 79.78, 0.412; GCF_005048225.1, s__Paracoccus gahaiensis, 95.0, 79.76, 0.409; GCF_014656455.1, s__Paracoccus aerius, 95.0, 79.74, 0.392; GCF_002847445.1, s__Paracoccus zhejiangensis, 95.0, 79.68, 0.415; GCA_900156835.1, s__Paracoccus saliphilus, 95.0, 79.65, 0.37; GCF_003337565.1, s__Paracoccus lutimaris, 95.0, 79.59, 0.412; GCF_004683865.2, s__Paracoccus liaowanqingii, 95.0, 79.56, 0.384; GCF_003056335.1, s__Paracoccus indicus, 95.0, 79.54, 0.428; GCF_000420145.1, s__Paracoccus zeaxanthinifaciens, 95.0, 79.54, 0.509; GCA_003255745.1, s__Paracoccus saliphilus_A, 95.0, 79.53, 0.404; GCF_018860625.1, s__Paracoccus sp018860625, 95.0, 79.41, 0.428; GCF_006151785.1, s__Paracoccus marcusii, 95.0, 79.41, 0.425; GCF_000787695.1, s__Paracoccus sp000787695, 95.0, 79.41, 0.391; GCF_003259195.1, s__Paracoccus sediminilitoris, 95.0, 79.4, 0.444; GCF_900156255.1, s__Paracoccus thiocyanatus, 95.0, 79.37, 0.441; GCF_000518925.1, s__Paracoccus sp000518925, 95.0, 79.37, 0.384; GCF_009711265.1, s__Paracoccus sp009711265, 95.0, 79.3, 0.37; GCF_009711185.1, s__Paracoccus limosus, 95.0, 79.26, 0.4; GCF_008824185.1, s__Paracoccus pantotrophus, 95.0, 79.2, 0.383; GCF_900199195.1, s__Paracoccus seriniphilus, 95.0, 79.17, 0.361; GCA_018056045.1, s__Paracoccus sp018056045, 95.0, 79.16, 0.44; GCF_002865605.1, s__Paracoccus jeotgali, 95.0, 79.13, 0.409; GCF_900005615.1, s__Paracoccus aminovorans, 95.0, 79.11, 0.365; GCF_002847305.1, s__Paracoccus sp002847305, 95.0, 79.11, 0.384; GCF_016446475.1, s__Paracoccus binzhouensis, 95.0, 79.1, 0.363; GCA_016869875.1, s__Paracoccus sp016869875, 95.0, 79.1, 0.334; GCF_000763885.1, s__Paracoccus versutus, 95.0, 79.07, 0.389; GCF_001447385.1, s__Paracoccus sp001447385, 95.0, 79.04, 0.375; GCF_011308835.1, s__Paracoccus xiamenensis, 95.0, 79.02, 0.422; GCF_900100045.1, s__Paracoccus denitrificans, 95.0, 79.02, 0.384; GCF_009696685.1, s__Paracoccus sp009696685, 95.0, 78.97, 0.48; GCF_001546115.1, s__Paracoccus aminovorans_B, 95.0, 78.95, 0.368; GCF_003285265.1, s__Paracoccus mutanolyticus, 96.0533, 78.94, 0.373; GCF_000622145.1, s__Paracoccus yeei, 96.0533, 78.91, 0.359; GCF_900102505.1, s__Paracoccus tibetensis, 95.0, 78.89, 0.357; GCF_003591515.1, s__Paracoccus sp003591515, 95.0, 78.85, 0.311; GCF_009711205.1, s__Paracoccus litorisediminis, 95.0, 78.83, 0.357; GCF_013868135.1, s__Paracoccus sp013868135, 95.0, 78.82, 0.397; GCF_900101865.1, s__Paracoccus isoporae, 95.0, 78.81, 0.382; GCF_014490725.1, s__Paracoccus amoyensis, 95.0, 78.79, 0.364; GCF_900182695.1, s__Paracoccus laeviglucosivorans, 95.0, 78.78, 0.325; GCF_900108405.1, s__Paracoccus alkenifer, 95.0, 78.72, 0.424; GCF_007830335.1, s__Paracoccus sulfuroxidans, 95.0, 78.61, 0.338; GCF_003590715.1, s__Paracoccus sp003590715, 95.0, 78.6, 0.343; GCF_009301415.1, s__Paracoccus kondratievae, 95.0, 78.57, 0.324; GCF_003286075.1, s__Paracoccus endophyticus, 95.0, 78.56, 0.402; GCF_016919705.1, s__Paracoccus sp002359815, 95.0, 78.52, 0.319; GCF_000763805.1, s__Paracoccus sphaerophysae, 95.0, 78.51, 0.385; GCF_004522155.1, s__Paracoccus luteus, 95.0, 78.45, 0.44; GCF_002105555.1, s__Paracoccus contaminans, 95.0, 78.42, 0.405; GCF_900142875.1, s__Paracoccus solventivorans, 95.0, 78.41, 0.406; GCF_007993065.1, s__Paracoccus aurantiacus, 95.0, 78.36, 0.338; GCF_004522175.1, s__Paracoccus ravus, 95.0, 78.35, 0.321; GCF_019061185.1, s__Paracoccus sp019061185, 95.0, 78.28, 0.355; GCA_005768755.1, s__Paracoccus denitrificans_B, 95.0, 78.23, 0.283; GCF_009711225.1, s__Paracoccus aestuariivivens, 95.0, 78.17, 0.283; GCF_900102885.1, s__Paracoccus chinensis, 95.0, 78.1, 0.326; GCF_002287065.1, s__Paracoccus salipaludis, 95.0, 78.06, 0.338; GCF_016617715.1, s__Paracoccus sp014164625, 95.0, 77.98, 0.325; GCF_007018965.1, s__Paracoccus marinus, 95.0, 77.97, 0.347; GCF_900106665.1, s__Paracoccus sanguinis, 95.0, 77.82, 0.329; GCF_003324675.1, s__Paracoccus suum, 95.0, 77.74, 0.299; GCF_004923205.2, s__Paracoccus aeridis, 95.0, 77.66, 0.308; GCF_000444995.1, s__Paracoccus aminophilus, 95.0, 77.64, 0.279; GCA_003240735.1, s__Paracoccus denitrificans_A, 95.0, 77.49, 0.287; GCF_009674885.1, s__Paracoccus sp009674885, 95.0, 77.36, 0.248",82.92,11,0.98487,Genome not assigned to closest species as it falls outside its pre-defined ANI radius
old_originals_CRABS_nocov.29,95.78,5.24,2_refined,0.85,8535,283.763811,3222245,0.54,3222,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__,N/A,N/A,N/A,N/A,N/A,GCA_012729855.1,95,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__JAAYCI01 sp012729855,77.41,0.19,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,N/A,91.36,10.89166,N/A,
Tuerk_Half_DAS_TuerkHalves_bin.430,91.48,5.57,2_refined,0.862,7267,280.166798,4936968,0.63,5072,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Ga0077555;s__,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Ga0077555;s__,ANI,classification based on placement in class-level tree,"GCA_001464755.1, s__Ga0077555 sp001464755, 95.0, 77.24, 0.207; GCA_001464955.1, s__Ga0077555 sp001464955, 95.0, 77.23, 0.267; GCA_001464655.1, s__Ga0077555 sp001464655, 95.0, 76.84, 0.123; GCF_900117415.1, s__Ga0077555 sp900117415, 95.0, 76.82, 0.184; GCA_001464855.1, s__Ga0077555 sp001464855, 95.0, 76.7, 0.103",80.92,11,0.95733,N/A
Tuerk_Half_DAS_TuerkHalves_bin.417,95.26,6.4,2_refined,0.882,33535,321.7764064,3809236,0.67,3484,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter;s__,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,"GCF_004028235.1, s__Leucobacter muris, 95.0, 81.95, 0.5; GCF_000421845.1, s__Leucobacter chironomi, 95.0, 81.86, 0.549; GCF_003569785.1, s__Leucobacter sp003569785, 95.0, 81.61, 0.476; GCF_017565705.1, s__Leucobacter ruminantium, 95.0, 81.53, 0.471; GCF_001273835.1, s__Leucobacter celer, 95.0, 81.49, 0.509; GCF_004208635.1, s__Leucobacter triazinivorans, 95.0, 81.26, 0.45; GCF_016522505.1, s__Leucobacter sp016522505, 95.0, 80.79, 0.432; GCF_900102345.1, s__Leucobacter chromiiresistens, 95.0, 80.73, 0.44; GCF_002982315.1, s__Leucobacter massiliensis, 95.0, 80.63, 0.461; GCF_000980875.1, s__Leucobacter sp000980875, 95.0, 80.56, 0.376; GCF_000633415.1, s__Leucobacter sp000633415, 95.0, 80.53, 0.44; GCF_001477055.1, s__Leucobacter chromiiresistens_A, 95.0, 80.45, 0.486; GCF_003917135.1, s__Leucobacter chromiireducens_A, 95.0, 80.41, 0.446; GCF_016758175.1, s__Leucobacter zeae, 95.0, 80.4, 0.438; GCA_016771945.1, s__Leucobacter sulfamidivorax, 95.0, 80.35, 0.396; GCF_002752355.1, s__Leucobacter sp002752355, 95.0, 80.22, 0.402; GCF_910593785.1, s__Leucobacter sp910593785, 95.0, 80.18, 0.455; GCF_016522535.1, s__Leucobacter sp016522535, 95.0, 80.11, 0.46; GCF_004217175.1, s__Leucobacter luti, 95.0, 79.82, 0.408; GCF_016597785.1, s__Leucobacter sp001373475, 95.0, 79.76, 0.379; GCF_001273845.1, s__Leucobacter musarum, 95.0, 79.63, 0.374; GCF_016758255.1, s__Leucobacter chromiireducens, 95.0, 79.38, 0.361; GCF_016758195.1, s__Leucobacter solipictus, 95.0, 79.32, 0.355; GCF_000350525.1, s__Leucobacter salsicius, 95.0, 79.08, 0.343; GCF_017565745.1, s__Leucobacter weissii, 95.0, 79.04, 0.366; GCF_006716085.1, s__Leucobacter komagatae, 95.0, 79.04, 0.324; GCF_011299575.1, s__Leucobacter viscericola, 95.0, 79.0, 0.272; GCF_013409595.1, s__Leucobacter aridicollis, 95.0, 78.89, 0.312; GCA_002336855.1, s__Leucobacter sp002336855, 95.0, 78.89, 0.357; GCF_017583045.1, s__Leucobacter tardus, 95.0, 78.81, 0.364; GCF_900163635.1, s__Leucobacter sp900163635, 95.0, 78.64, 0.279; GCF_000834055.1, s__Leucobacter komagatae_A, 95.0, 78.58, 0.259; GCF_017834145.1, s__Leucobacter exalbidus, 95.0, 78.58, 0.317; GCA_017990305.1, s__Leucobacter sp017990305, 95.0, 78.55, 0.297; GCF_001482305.1, s__Leucobacter sp001482305, 95.0, 78.45, 0.262; GCF_004339635.1, s__Leucobacter luti_A, 95.0, 78.4, 0.25; GCF_011382985.1, s__Leucobacter coleopterorum, 95.0, 78.32, 0.246; GCF_011382965.1, s__Leucobacter insecticola, 95.0, 78.3, 0.306; GCF_014529985.1, s__Leucobacter sp014529985, 95.0, 78.14, 0.254; GCF_014530035.1, s__Leucobacter sp014530035, 95.0, 78.09, 0.243; GCF_014396385.1, s__Leucobacter denitrificans, 95.0, 77.63, 0.257; GCA_012510755.1, s__Leucobacter sp012510755, 95.0, 77.61, 0.23; GCA_012511645.1, s__Leucobacter sp012511645, 95.0, 77.2, 0.31",83.94,11,0.96722,Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Birg_Half_DAS_BirgitHalves_bin.38_sub,90.13,6.44,2_refined,0.88,6542,299.732506,5014037,0.43,4916,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Draconibacterium;s__,N/A,N/A,N/A,N/A,N/A,GCF_003576475.1,95,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Draconibacterium;s__Draconibacterium luteum,92.58,0.777,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Draconibacterium;s__,taxonomic classification defined by topology and ANI,classification based on placement in class-level tree,"GCF_011799805.1, s__Draconibacterium sp011799805, 95.0, 78.26, 0.298; GCF_000949475.1, s__Draconibacterium sediminis, 95.0, 78.08, 0.254; GCF_010586825.1, s__Draconibacterium mangrovi, 95.0, 78.02, 0.251; GCF_000626635.1, s__Draconibacterium orientale, 95.0, 77.96, 0.266; GCA_011620585.1, s__Draconibacterium sp011620585, 95.0, 77.9, 0.241; GCF_010448835.1, s__Draconibacterium halophilum, 95.0, 77.54, 0.216; GCF_009762775.1, s__Draconibacterium comscasis, 95.0, 77.38, 0.144; GCA_016931875.1, s__Draconibacterium sp016931875, 95.0, 76.64, 0.141; GCA_015493625.1, s__Draconibacterium sp015493625, 95.0, 76.53, 0.104; GCA_016705335.1, s__Draconibacterium sp016705335, 95.0, 76.39, 0.106; GCA_009773765.1, s__Draconibacterium sp009773765, 95.0, 76.37, 0.102; GCA_018648265.1, s__Draconibacterium sp018648265, 95.0, 76.21, 0.084; GCA_003516705.1, s__Draconibacterium sp003516705, 95.0, 76.17, 0.087; GCA_013203755.1, s__Draconibacterium sp013203755, 95.0, 76.04, 0.063",85.68,11,0.99524,Genome not assigned to closest species as it falls outside its pre-defined ANI radius
crabs_bin.234,90.92,7.77,2_refined,0.915,27701,283.577175,991124,0.27,1069,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__UBA3375;g__;s__,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__UBA3375;g__;s__,taxonomic novelty determined using RED,classification based on placement in class-level tree,N/A,84.71,10.84058,N/A,
old_originals_METABAT__368-contigs,98.66,7.88,2_refined,0.904,23723,315.9841,4279992,0.37,4088,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__,ANI,classification based on placement in class-level tree,"GCA_900556485.1, s__Dysgonomonas sp900556485, 95.0, 77.29, 0.125; GCA_002409595.1, s__Dysgonomonas sp002409595, 95.0, 77.28, 0.153; GCF_900343125.1, s__Dysgonomonas sp900343125, 95.0, 77.25, 0.138; GCF_010501105.1, s__Dysgonomonas sp010501105, 95.0, 77.24, 0.106; GCF_016652235.1, s__Dysgonomonas sp016652235, 95.0, 77.24, 0.128; GCF_000213575.1, s__Dysgonomonas mossii, 95.0, 77.23, 0.174; GCF_000213555.1, s__Dysgonomonas gadei, 95.0, 77.22, 0.182; GCF_004569505.1, s__Dysgonomonas sp900079735, 95.0, 77.16, 0.175; GCA_900079725.1, s__Dysgonomonas sp900079725, 95.0, 77.15, 0.183; GCF_001261735.1, s__Dysgonomonas sp001261735, 95.0, 77.08, 0.161; GCF_014196915.1, s__Dysgonomonas hofstadii, 95.0, 77.02, 0.149; GCF_000711235.1, s__Dysgonomonas sp000711235, 95.0, 76.99, 0.142; GCA_003523545.1, s__Dysgonomonas sp003523545, 95.0, 76.99, 0.054; GCF_010501055.1, s__Dysgonomonas sp010501055, 95.0, 76.97, 0.146; GCF_010501095.1, s__Dysgonomonas sp010501095, 95.0, 76.94, 0.061; GCA_002482385.1, s__Dysgonomonas sp002482385, 95.0, 76.92, 0.157; GCF_011039205.1, s__Dysgonomonas sp011039205, 95.0, 76.7, 0.109; GCF_000426485.1, s__Dysgonomonas capnocytophagoides, 95.0, 76.63, 0.076; GCF_010501065.1, s__Dysgonomonas sp010501065, 95.0, 76.57, 0.071; GCF_010501075.1, s__Dysgonomonas sp010501075, 95.0, 76.45, 0.051; GCF_900240225.1, s__Dysgonomonas massiliensis, 95.0, 76.44, 0.072; GCF_001261715.1, s__Dysgonomonas sp001261715, 95.0, 76.28, 0.069; GCF_003201355.1, s__Dysgonomonas alginatilytica, 95.0, 76.24, 0.081; GCF_011299555.1, s__Dysgonomonas sp011299555, 95.0, 76.16, 0.064; GCF_900128985.1, s__Dysgonomonas macrotermitis, 95.0, 76.11, 0.073",74.92,11,0.96607,N/A
crabs_bin.204,91.22,7.89,2_refined,0.872,19897,288.31469,1468599,0.26,1484,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__UBA3375;g__;s__,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__UBA3375;g__;s__,taxonomic novelty determined using RED,classification based on placement in class-level tree,N/A,84.47,10.84055,N/A,
